,LVFAILURE,HISTORY,LVEDVOLUME,CVP,PCWP,HYPOVOLEMIA,STROKEVOLUME,ERRLOWOUTPUT,HRBP,HR,ERRCAUTER,HREKG,HRSAT,ANAPHYLAXIS,TPR,ARTCO2,EXPCO2,VENTLUNG,INTUBATION,MINVOL,FIO2,PVSAT,VENTALV,SAO2,SHUNT,PULMEMBOLUS,PAP,PRESS,KINKEDTUBE,VENTTUBE,MINVOLSET,VENTMACH,DISCONNECT,CATECHOL,INSUFFANESTH,CO,BP
7200,1,1,1,1,1,1,1,1,2,2,1,2,2,1,2,2,1,0,0,0,1,0,0,0,0,1,1,2,1,1,1,2,1,1,1,2,2
7201,1,1,1,1,1,1,1,1,2,2,1,2,2,0,0,1,2,2,0,1,1,0,2,0,0,1,1,1,1,1,1,2,1,1,1,2,0
7202,1,1,1,1,1,0,1,1,2,2,1,2,2,1,2,2,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,2,1,1,1,2,2
7203,1,1,2,1,2,0,1,1,2,2,1,0,2,1,0,2,1,0,0,0,1,0,0,0,0,1,0,3,1,1,1,2,1,1,1,2,0
7204,1,1,1,1,1,1,1,1,0,1,1,0,0,1,2,0,1,1,0,3,1,2,3,1,1,1,0,3,1,0,0,1,1,0,1,1,1
7205,1,1,1,1,1,1,1,1,2,2,1,2,2,1,1,0,1,1,0,3,1,2,3,1,1,1,1,1,1,3,1,3,1,1,1,2,0
7206,1,1,1,1,0,1,1,1,2,2,0,1,1,1,0,1,0,1,0,3,0,1,3,1,0,1,1,3,1,0,0,1,1,1,1,2,0
7207,1,1,1,1,1,1,2,1,0,1,1,0,0,1,0,2,1,0,0,0,1,0,0,0,0,1,1,3,1,1,1,2,1,1,1,2,0
7208,1,1,1,1,1,1,1,1,2,2,1,2,2,1,2,2,1,0,0,0,0,0,0,0,0,1,1,2,1,1,1,2,1,1,1,2,2
7209,1,1,1,1,1,1,1,1,2,2,0,1,1,1,2,2,1,0,0,0,1,0,0,0,0,1,1,3,1,1,1,2,1,1,1,2,2
7210,1,1,1,1,1,1,1,1,2,2,1,2,2,1,2,2,1,0,0,0,1,0,0,0,0,1,1,3,1,1,1,2,1,1,1,2,2
7211,1,1,1,0,1,1,1,1,2,2,1,2,2,1,1,2,1,0,0,0,1,0,0,0,0,1,1,3,1,1,1,2,1,1,1,2,2
7212,1,1,1,1,1,1,1,1,2,2,1,2,2,1,1,2,1,0,0,0,1,0,0,0,0,1,1,2,1,1,1,2,1,1,1,2,2
7213,1,1,1,1,1,1,1,1,2,2,1,2,2,1,1,2,1,0,0,0,1,0,0,0,0,1,1,2,1,1,1,2,1,1,1,2,2
7214,1,1,1,1,1,1,1,1,2,2,1,2,2,1,2,2,2,1,1,0,1,0,0,0,0,1,1,3,1,1,1,2,1,1,1,0,1
7215,1,1,2,2,2,0,1,1,2,2,1,1,2,1,0,0,1,1,0,3,1,2,3,2,0,1,1,1,1,3,2,3,1,1,1,1,0
7216,1,1,1,1,1,1,1,1,2,2,1,2,2,1,1,2,1,0,0,0,1,0,0,0,0,1,1,3,1,1,1,2,1,1,1,2,2
7217,1,1,1,1,1,1,0,1,2,2,1,2,2,1,1,2,1,0,0,0,1,0,0,0,0,1,1,3,1,1,1,2,1,1,1,0,0
7218,1,1,2,2,2,0,1,1,2,2,1,2,2,1,1,2,1,0,0,0,1,0,0,0,0,1,1,3,1,1,1,2,1,1,1,2,1
7219,1,1,1,1,1,1,1,1,2,2,1,2,2,1,0,2,1,0,0,0,0,0,0,0,0,1,1,3,1,1,1,2,1,1,1,2,0
7220,1,0,2,1,2,0,1,1,0,1,1,0,2,1,2,2,1,0,0,0,1,0,0,0,0,1,1,2,1,1,1,2,1,1,1,1,1
7221,1,1,1,1,1,1,1,1,2,2,1,2,2,1,1,2,3,3,0,1,1,0,1,0,0,1,1,1,1,1,1,2,1,1,0,2,2
7222,1,1,1,1,1,1,1,1,2,2,1,2,2,1,0,0,1,1,0,3,1,2,3,2,0,1,1,3,1,0,1,0,0,1,1,2,0
7223,1,1,1,1,1,1,1,1,2,2,1,2,2,1,2,2,1,0,0,0,1,0,0,0,0,1,2,0,0,0,0,1,1,1,1,2,2
7224,1,1,2,2,2,0,0,1,1,0,1,2,2,1,0,2,1,0,0,0,1,0,0,0,1,1,1,2,1,1,1,2,1,1,0,0,0
7225,1,1,1,1,1,1,1,1,2,2,1,2,2,1,2,2,1,0,0,0,1,0,0,0,0,1,1,0,1,1,1,2,1,1,1,2,2
7226,1,1,1,1,1,1,1,1,2,2,1,2,2,1,1,0,1,1,0,3,1,2,3,2,0,1,1,1,1,3,1,2,1,1,0,2,2
7227,1,1,1,1,1,1,1,1,2,2,0,1,1,1,0,2,1,0,0,0,1,0,0,0,1,1,1,2,1,1,1,2,1,1,1,2,0
7228,1,1,1,1,1,1,1,1,2,2,1,2,2,1,2,2,2,1,2,0,1,0,1,0,1,1,1,3,1,1,1,2,1,1,1,2,2
7229,1,1,1,1,1,1,1,1,2,2,1,2,2,1,0,2,1,0,0,0,1,0,0,0,0,1,1,3,1,1,1,2,1,1,1,2,0
7230,1,1,2,1,2,0,1,1,0,1,1,0,0,1,2,0,1,1,0,3,1,2,3,2,0,1,1,3,1,0,0,0,1,0,1,1,2
7231,1,1,2,2,2,0,0,1,2,2,1,2,2,1,1,2,1,0,0,0,1,0,0,0,1,1,1,3,1,1,1,2,1,1,1,0,0
7232,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,1,1,0,3,1,2,3,2,0,1,1,1,1,3,2,3,1,1,1,1,2
7233,1,1,1,1,1,1,1,1,2,2,1,2,2,1,1,2,1,0,0,0,1,0,0,0,0,1,1,3,1,1,1,2,1,1,1,2,2
7234,1,1,1,1,1,1,2,1,2,2,1,2,2,1,1,0,1,1,0,3,1,2,3,2,0,1,1,3,1,0,1,2,1,1,1,2,2
7235,1,1,1,1,1,1,1,1,2,2,0,1,1,1,0,0,1,1,0,3,1,2,3,2,0,1,1,3,1,0,1,2,0,1,1,2,0
7236,1,1,2,2,2,0,1,1,2,2,1,2,2,1,2,2,1,0,0,0,0,0,0,0,0,1,1,2,1,1,1,2,1,1,1,2,2
7237,1,1,2,1,2,0,0,1,0,1,1,0,0,1,0,2,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,2,1,0,1,0,0
7238,1,1,1,1,1,1,1,1,2,2,1,2,0,1,1,2,1,0,0,0,1,0,0,0,1,1,1,2,1,1,1,2,1,1,1,2,2
7239,1,1,2,1,2,0,1,1,2,2,1,2,1,1,1,2,1,0,0,0,1,0,0,0,0,1,1,3,1,1,1,2,1,1,1,2,1
7240,1,1,2,2,2,0,1,1,2,2,1,2,2,1,0,2,1,0,0,0,1,0,0,0,0,1,0,1,0,3,1,3,1,1,0,2,1
7241,1,1,1,1,1,0,0,1,2,2,1,2,2,1,2,2,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,2,1,1,0,0,1
7242,1,1,1,1,1,1,1,1,2,2,1,2,2,1,0,2,1,0,0,0,1,0,0,0,0,1,1,3,1,1,1,2,1,1,1,2,0
7243,1,1,1,1,1,0,0,1,2,2,1,2,2,1,1,2,1,0,0,0,1,0,0,0,0,1,1,3,1,1,1,2,1,1,1,0,0
7244,1,1,2,2,2,0,0,1,2,2,0,1,1,1,0,0,1,1,0,3,1,2,3,2,0,1,1,3,1,0,1,2,0,1,1,0,0
7245,1,1,2,2,2,0,0,1,2,2,1,2,2,1,1,0,1,1,0,3,1,2,3,2,0,1,1,1,1,3,2,3,1,1,1,0,0
7246,1,1,2,1,2,0,1,1,0,1,1,0,0,1,2,0,1,1,0,3,1,2,3,2,0,1,2,3,1,1,1,2,1,0,1,1,2
7247,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,2,1,0,0,0,1,0,0,0,0,1,1,2,1,1,1,2,1,1,1,0,0
7248,1,1,1,1,1,1,1,1,2,2,1,2,2,1,1,2,1,0,0,0,1,0,0,0,0,1,1,3,1,1,1,2,1,1,1,2,2
7249,1,1,2,2,2,0,0,1,2,2,1,2,2,1,1,2,1,0,0,0,1,0,0,0,0,1,1,2,1,1,1,2,1,1,1,1,1
7250,1,1,2,2,2,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,1,2,3,2,0,1,1,3,1,1,1,2,1,1,1,1,0
7251,1,1,1,1,1,1,1,1,2,2,1,2,2,1,0,2,1,0,0,0,1,0,0,0,0,1,1,2,1,1,1,2,1,1,1,2,0
7252,1,1,2,1,2,1,1,1,2,2,1,2,2,1,1,2,1,0,0,0,1,0,0,0,0,1,1,3,1,1,1,2,1,1,1,2,1
7253,1,1,1,1,1,1,1,1,2,2,1,2,2,1,1,0,1,1,0,3,1,2,3,2,0,1,1,3,1,0,1,2,0,1,1,2,2
7254,1,1,1,1,1,1,1,1,2,2,1,2,2,1,2,2,1,0,0,0,1,0,1,0,0,1,1,2,1,1,1,2,1,1,1,2,2
7255,1,1,1,1,1,1,1,1,2,2,1,2,2,1,1,1,0,1,0,3,1,2,3,2,0,1,1,3,1,0,1,2,0,1,1,2,2
7256,1,1,1,1,1,1,1,1,2,2,1,2,2,1,1,2,1,0,0,0,1,0,0,0,0,1,1,3,1,1,1,2,1,1,1,2,1
7257,1,1,1,1,1,1,1,1,0,1,1,0,0,1,2,0,1,1,0,3,1,2,3,2,0,1,1,3,1,1,1,2,1,0,1,1,1
7258,1,1,2,2,2,1,1,1,2,2,1,2,2,1,1,0,1,1,0,3,1,2,3,2,0,1,1,3,1,0,1,2,0,1,1,2,2
7259,1,1,1,1,1,1,0,1,2,2,1,2,2,1,0,1,1,0,2,2,1,0,2,0,1,1,1,1,1,0,1,2,0,1,1,0,0
7260,1,1,1,1,1,1,1,1,2,2,1,2,2,1,1,2,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,2,1,1,0,2,2
7261,1,1,1,1,1,1,1,1,2,2,1,2,2,1,2,2,1,0,0,0,1,0,0,0,0,1,1,3,1,1,1,2,1,1,1,2,1
7262,1,1,2,2,2,0,1,0,1,2,1,2,2,1,0,2,1,0,0,0,1,0,0,0,0,1,1,3,1,0,0,1,1,1,0,2,0
7263,1,1,2,1,2,0,0,1,2,2,1,2,2,1,0,2,1,0,0,0,1,0,0,0,0,1,1,3,1,1,1,2,1,1,1,0,0
7264,1,1,2,2,2,0,1,1,2,2,1,2,2,1,0,2,1,0,0,0,1,0,0,0,0,1,1,2,1,1,1,2,1,1,1,2,1
7265,1,1,1,1,1,1,1,1,2,2,1,2,2,1,1,2,1,0,0,0,1,0,0,0,0,1,1,2,1,1,1,2,1,1,1,2,0
7266,1,1,1,1,1,1,1,1,2,2,0,1,1,1,1,0,1,1,0,1,1,2,3,2,0,1,0,1,1,3,1,3,1,1,1,2,2
7267,1,1,0,0,0,1,1,1,2,2,0,1,1,1,1,2,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,2,1,1,1,2,2
7268,1,1,2,0,2,0,1,1,2,2,1,2,2,1,2,2,1,0,0,0,1,0,0,0,0,1,1,3,1,1,1,2,1,1,1,2,2
7269,1,1,1,1,1,1,1,1,2,2,1,2,2,1,0,0,1,1,0,3,1,2,3,2,0,1,1,1,1,3,2,3,1,1,1,2,0
7270,1,1,1,1,1,1,1,1,2,2,0,1,1,1,1,0,1,1,0,3,1,2,3,2,0,1,1,3,1,0,1,2,0,1,1,2,2
7271,1,0,1,1,1,1,1,1,0,1,0,0,2,1,2,0,1,1,0,3,1,2,3,2,0,1,1,3,1,0,1,2,0,0,1,1,1
7272,1,1,1,1,1,1,1,1,2,2,1,2,2,1,0,2,1,0,0,0,1,0,0,0,0,1,1,3,1,1,1,2,1,1,0,2,0
7273,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,2,1,0,0,0,1,0,0,0,0,1,0,2,1,1,1,2,1,1,1,1,0
7274,1,1,2,2,2,0,0,1,2,2,1,2,2,1,0,2,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,2,1,1,1,0,0
7275,1,1,2,1,2,0,0,1,2,2,1,2,2,1,2,2,1,0,0,0,1,0,0,0,0,1,1,3,1,1,1,2,1,1,1,0,0
7276,1,1,2,1,2,0,1,1,2,2,1,2,2,1,1,2,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,2,1,1,1,2,2
7277,1,1,1,1,1,1,2,0,0,1,1,0,0,1,2,0,1,1,0,3,1,2,3,2,0,1,2,3,1,0,1,2,0,0,1,2,2
7278,1,1,2,2,2,1,0,1,2,2,1,2,2,1,1,2,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,2,1,1,0,0,0
7279,1,1,2,2,2,0,1,1,2,2,1,2,2,1,1,2,1,0,0,0,1,0,0,0,0,1,1,3,1,1,1,2,1,1,1,2,2
7280,1,1,0,0,0,1,1,1,0,1,1,0,0,1,1,0,2,2,1,1,1,2,3,2,0,1,1,3,1,1,1,2,1,1,0,1,1
7281,1,1,1,1,0,1,1,1,2,2,1,2,2,1,2,2,1,0,0,0,1,0,0,0,0,1,1,2,1,1,1,2,1,1,1,2,2
7282,1,1,2,2,2,0,1,1,0,1,1,0,0,1,2,0,1,1,0,3,1,2,3,2,0,1,1,3,1,1,1,2,1,0,1,1,2
7283,1,1,1,1,1,1,1,1,2,2,1,2,2,1,0,0,1,1,0,3,1,2,3,2,0,1,1,3,1,0,1,0,0,1,0,2,0
7284,1,1,2,2,2,0,1,1,2,2,1,2,2,1,2,2,1,0,0,0,1,0,0,0,0,1,1,2,1,1,1,2,1,1,1,2,2
7285,1,1,1,0,1,1,1,1,0,1,1,0,0,1,2,0,1,1,0,3,1,2,3,2,0,1,1,1,1,3,2,3,1,0,1,1,1
7286,0,0,0,0,0,1,0,1,2,2,1,2,2,1,2,2,1,0,0,0,1,0,0,0,0,1,2,1,1,1,1,2,1,1,1,0,0
7287,0,0,0,0,0,1,0,1,2,2,1,2,2,1,0,0,1,1,0,3,1,2,3,2,0,1,1,3,1,0,1,2,0,1,1,0,0
7288,1,1,2,2,2,0,1,1,2,2,1,2,2,1,0,2,2,1,1,0,1,0,0,0,0,1,1,3,1,1,1,2,1,1,1,2,0
7289,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,2,1,0,0,0,1,0,0,0,0,1,1,3,0,1,1,2,1,1,1,1,0
7290,1,1,2,2,1,0,0,1,2,2,0,1,1,1,0,2,3,0,0,0,1,0,0,0,0,1,1,3,1,1,1,2,1,1,1,0,0
7291,1,1,1,1,1,1,1,1,2,2,1,2,2,1,2,2,3,3,0,1,1,1,1,1,0,1,1,3,1,2,2,3,0,1,1,2,2
7292,1,1,1,1,2,1,1,1,2,2,1,2,2,1,1,2,1,0,0,0,1,0,0,0,0,1,1,3,1,0,1,0,1,1,1,2,0
7293,1,1,2,2,2,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,1,2,3,2,0,1,1,3,1,1,1,2,1,0,1,1,0
7294,1,1,2,1,2,0,1,1,2,2,1,2,2,1,0,2,1,0,0,0,1,0,0,0,0,1,2,2,1,1,1,2,1,1,1,2,0
7295,1,1,1,1,1,1,1,1,2,2,1,2,2,1,2,2,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,2,1,1,1,2,2
7296,1,1,2,2,2,1,1,0,1,2,1,2,2,1,2,2,1,0,0,0,1,0,0,0,0,1,1,3,1,1,1,2,1,1,1,2,2
7297,0,1,0,0,0,0,0,1,0,1,1,0,0,1,2,1,0,1,0,3,1,2,3,2,0,1,1,3,1,0,1,2,0,0,1,0,1
7298,1,1,1,1,1,1,1,1,2,2,0,1,0,1,1,2,3,3,2,3,1,0,1,0,1,1,1,3,1,3,2,3,1,1,1,2,2
7299,1,1,1,1,1,1,1,1,0,1,1,0,0,1,2,0,1,1,0,3,1,2,3,1,1,1,1,2,1,3,2,3,1,0,1,1,1
7300,1,1,1,1,1,1,1,1,2,2,1,2,2,1,1,2,1,0,0,0,1,0,0,0,0,1,1,2,0,1,1,2,1,1,1,2,2
7301,1,1,1,0,1,1,1,1,2,2,1,2,2,1,0,2,1,0,0,0,0,0,0,0,0,1,1,3,1,1,1,2,1,1,1,2,0
7302,1,1,1,1,1,1,1,1,2,2,1,2,2,1,1,2,1,0,0,0,1,0,0,0,0,1,1,3,1,1,1,2,1,1,1,2,2
7303,1,1,1,1,1,1,1,1,2,2,1,2,2,1,2,2,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,1,1,1,2,2
7304,1,1,1,1,1,1,1,1,2,2,0,1,1,1,1,1,1,0,2,2,1,0,2,0,1,1,1,3,1,1,1,2,1,1,1,2,1
7305,1,1,1,1,1,1,1,1,2,2,1,2,2,1,1,0,1,1,0,3,1,2,3,2,0,1,0,3,1,0,0,1,1,1,1,2,0
7306,1,1,1,1,1,1,0,1,2,2,1,2,2,1,1,2,1,0,0,0,1,0,0,0,0,1,1,2,1,1,1,2,1,1,0,1,2
7307,1,1,1,1,1,1,1,1,2,2,1,2,2,1,1,2,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,1,1,1,2,1
7308,1,1,1,1,1,1,1,1,2,2,1,1,2,1,1,2,1,0,0,0,1,0,0,0,0,1,1,3,1,1,1,2,1,1,1,2,2
7309,1,1,1,1,1,1,1,1,2,2,1,2,2,1,0,2,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,2,1,1,0,2,0
7310,1,1,1,1,1,1,0,1,1,2,1,2,2,1,1,2,1,0,0,0,1,0,0,0,0,1,1,3,1,1,1,2,1,1,1,1,1
7311,1,1,2,2,2,0,1,1,2,2,1,2,2,1,1,2,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,1,1,1,2,2
7312,1,1,2,2,2,0,0,1,2,2,1,2,2,0,0,2,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0,0
7313,1,1,2,2,2,0,0,1,2,2,1,2,2,1,2,2,1,0,1,1,1,0,1,0,0,1,1,0,1,0,0,1,1,1,1,1,2
7314,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,2,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,2,1,1,1,1,0
7315,1,1,1,1,1,1,1,1,2,2,0,1,1,1,0,0,1,1,0,3,1,2,3,2,0,1,1,3,1,0,1,2,0,1,1,2,1
7316,1,1,2,2,2,1,2,1,2,2,1,2,2,1,0,2,1,0,0,0,1,0,0,0,0,1,0,2,1,1,1,2,1,1,0,2,0
7317,1,1,2,2,2,0,1,1,2,2,1,2,2,1,1,2,1,0,0,0,1,0,0,0,0,1,1,3,1,1,1,2,1,1,1,2,1
7318,1,1,1,1,1,1,2,1,2,2,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,2,1,1,1,2,1,1,1,2,0
7319,1,1,1,1,1,1,1,1,2,2,1,2,2,1,1,2,2,1,0,3,1,2,3,2,0,1,0,1,1,1,1,2,1,1,1,2,2
7320,0,0,0,0,0,1,1,1,2,2,1,2,2,1,1,0,1,1,0,3,1,2,3,2,0,1,2,3,1,0,1,0,1,1,1,2,2
7321,1,1,1,1,1,1,1,1,2,2,0,1,1,1,0,2,1,0,0,0,1,0,0,0,0,1,1,3,1,1,1,2,1,1,1,2,1
7322,1,1,1,1,1,1,1,1,2,2,1,2,2,1,1,2,1,0,0,0,1,0,0,0,0,1,1,3,1,1,1,2,1,1,1,2,2
7323,1,1,0,0,0,1,1,1,2,2,1,2,2,1,1,1,1,0,2,2,1,0,2,0,1,1,1,3,1,1,1,2,1,1,1,2,2
7324,1,1,1,1,1,1,1,1,2,2,1,2,2,1,0,2,1,0,0,0,1,0,0,0,0,1,1,3,1,1,1,2,1,1,1,2,0
7325,1,1,1,1,1,1,1,0,1,1,1,0,0,1,2,0,1,1,0,3,1,2,3,2,0,1,1,3,1,0,1,0,1,0,1,1,2
7326,1,1,1,1,1,1,1,1,2,2,1,2,2,1,1,2,1,0,0,0,1,0,0,0,0,1,1,3,1,0,1,1,1,1,1,2,2
7327,1,1,1,1,2,1,1,1,2,2,0,1,1,1,1,2,1,0,0,0,1,0,0,0,0,1,1,3,1,0,1,2,0,1,1,2,2
7328,1,1,1,1,1,1,1,1,2,2,1,2,0,1,0,2,1,0,0,0,1,0,0,0,0,1,1,3,1,0,1,2,0,1,1,2,0
7329,1,1,1,1,1,1,1,1,2,2,1,2,2,1,1,2,1,0,0,1,1,0,0,0,0,1,1,1,1,1,1,2,1,1,1,2,2
7330,1,1,1,1,1,1,1,1,2,2,1,2,2,1,2,2,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,2,1,1,1,2,2
7331,1,1,0,0,0,1,0,1,2,2,1,2,2,1,0,2,1,0,0,0,1,0,0,0,0,1,1,3,1,1,1,2,1,1,1,0,0
7332,1,1,2,1,2,1,1,1,2,2,1,2,2,1,1,2,1,0,0,0,1,0,0,0,0,1,1,2,1,1,1,2,1,1,1,2,2
7333,1,1,1,1,1,1,1,1,2,2,1,2,2,1,0,2,3,3,2,3,1,0,1,0,0,1,1,3,1,3,2,3,1,1,1,2,0
7334,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,2,1,0,0,0,1,0,0,0,0,1,0,3,1,1,1,2,1,1,1,1,1
7335,1,1,1,1,1,1,1,1,2,2,1,2,2,1,0,2,1,0,0,0,1,0,0,0,1,1,1,3,0,1,1,2,1,1,1,2,0
7336,1,1,1,1,1,1,1,1,2,2,1,2,2,1,1,2,1,0,0,0,1,0,0,0,0,1,1,3,1,1,1,2,1,1,1,2,2
7337,1,1,1,1,1,1,1,1,0,1,1,0,0,1,2,0,1,1,0,3,1,2,3,2,0,1,1,3,1,0,1,2,1,0,1,1,2
7338,1,1,1,1,1,1,1,1,2,2,1,2,2,1,2,2,1,0,0,0,1,0,0,0,0,1,1,3,1,1,1,2,1,1,1,2,2
7339,1,1,1,1,2,1,1,1,2,2,1,2,2,1,0,0,1,1,0,3,1,2,3,2,0,1,1,1,1,3,2,3,1,1,1,2,1
7340,1,1,1,1,1,1,1,1,2,2,1,2,2,1,2,2,1,0,0,0,0,0,0,0,0,1,1,3,1,1,1,2,1,1,1,2,2
7341,1,1,1,1,1,1,1,1,2,2,1,2,2,1,2,2,1,0,0,0,1,0,0,0,0,1,1,3,1,1,1,2,1,1,1,2,0
7342,1,1,1,1,1,1,1,1,2,2,1,2,2,1,1,2,1,0,0,0,1,0,0,0,0,1,1,3,1,1,1,2,1,1,1,2,2
7343,1,1,1,1,1,1,1,1,2,2,1,2,2,1,1,0,1,1,0,3,1,2,3,2,0,1,1,1,1,3,2,3,1,1,1,2,2
7344,1,1,1,1,1,1,1,1,2,2,1,2,2,1,2,2,0,0,0,0,1,0,0,0,0,1,1,3,1,1,1,2,1,1,1,2,2
7345,1,1,1,0,1,1,1,1,2,2,1,1,2,1,0,2,1,0,0,0,1,0,0,0,0,1,1,3,1,1,1,2,1,1,1,2,0
7346,1,1,2,2,2,0,1,1,2,2,1,2,2,1,0,2,1,0,0,0,1,0,0,0,0,1,1,2,1,1,1,2,1,1,1,2,0
7347,1,1,1,1,1,1,1,1,2,2,1,2,2,1,1,2,3,0,0,2,1,0,0,0,0,1,1,2,1,1,1,2,1,1,1,2,2
7348,1,1,1,1,1,1,1,1,2,2,1,2,2,0,0,2,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,2,1,1,1,2,1
7349,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,2,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,2,1,1,1,1,0
7350,1,1,2,0,2,0,1,1,0,1,1,0,0,1,1,2,1,0,0,0,0,0,0,0,0,1,2,3,1,1,1,2,1,1,1,1,1
7351,1,1,2,2,2,0,0,1,2,2,0,1,1,1,1,2,1,0,0,0,1,0,0,0,0,1,1,3,1,1,1,2,1,1,1,0,0
7352,1,1,1,1,1,1,1,1,2,2,1,2,2,1,1,2,1,0,0,0,1,0,0,0,1,1,1,3,1,0,1,0,1,1,1,2,1
7353,1,1,2,2,2,1,1,1,2,2,1,2,2,1,1,0,1,1,0,3,1,2,3,2,0,1,1,3,1,1,1,2,1,1,1,2,1
7354,1,1,1,1,1,1,1,1,0,1,1,0,0,1,2,0,1,1,0,3,1,2,3,2,0,1,1,3,1,0,1,0,0,0,1,1,2
7355,0,1,0,0,0,1,1,1,2,2,1,2,2,1,0,2,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,2,1,1,1,2,0
7356,1,1,1,1,1,1,1,1,2,2,1,2,2,1,1,2,1,0,0,0,1,0,0,0,0,1,1,1,1,1,2,3,1,1,0,2,2
7357,1,1,2,2,2,1,2,1,2,2,1,2,2,1,2,2,1,0,0,0,1,0,0,0,0,1,1,3,1,1,1,2,1,1,1,2,2
7358,1,1,2,1,2,0,0,1,2,1,1,0,0,1,1,2,1,0,0,0,1,0,0,0,0,1,1,3,1,1,1,2,1,1,1,1,1
7359,1,1,1,1,1,1,1,1,2,2,0,1,1,1,2,2,1,0,0,0,1,0,0,0,0,1,1,3,1,0,1,2,0,1,1,2,2
7360,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,2,1,1,1,1,0
7361,1,1,1,1,1,1,0,0,1,2,1,2,2,1,0,0,1,1,0,3,1,2,3,2,0,1,2,1,1,3,1,3,1,1,1,0,0
7362,1,1,1,1,1,1,1,1,2,2,1,2,2,1,1,2,2,1,1,0,1,0,0,0,0,1,1,3,1,1,1,2,1,1,1,2,2
7363,1,1,1,1,0,1,1,0,1,2,1,2,2,1,2,2,1,0,0,0,1,0,0,0,0,1,1,2,1,1,1,2,1,1,1,2,2
7364,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,1,1,0,3,1,2,3,2,0,1,2,3,1,0,1,2,0,1,1,1,1
7365,1,1,0,0,0,1,1,1,2,2,1,2,2,1,1,0,2,1,0,3,0,1,3,1,0,1,1,3,1,0,1,2,0,1,1,2,2
7366,1,1,1,1,1,1,1,1,0,2,1,2,2,1,0,2,1,0,0,0,1,0,0,0,0,1,1,3,1,1,1,2,1,1,1,2,0
7367,1,1,1,1,1,1,2,0,1,1,1,0,0,1,2,0,1,1,0,3,1,2,3,2,0,1,1,3,1,0,1,1,1,0,1,2,2
7368,1,1,1,1,1,1,1,1,2,2,1,2,2,1,2,2,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1,2,1,1,1,2,2
7369,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,2,2,0,0,1,0,2,0,0,1,1,2,1,1,1,2,1,1,1,1,0
7370,1,1,1,1,1,1,1,1,2,2,1,2,2,1,0,2,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,2,1,1,1,2,0
7371,1,1,1,1,1,1,1,1,2,2,1,2,2,1,2,2,1,0,0,0,1,0,0,0,0,1,1,2,1,1,1,2,1,1,1,2,2
7372,1,0,1,1,1,1,1,1,0,1,1,0,0,1,1,2,2,1,1,0,1,0,0,0,0,1,0,3,1,1,1,2,1,1,1,1,1
7373,1,1,1,0,1,1,2,1,2,2,1,2,2,1,0,2,1,0,0,0,1,0,0,0,0,1,1,3,1,1,1,2,1,1,1,2,0
7374,1,1,2,2,2,0,1,1,2,2,1,2,2,1,1,2,1,0,0,0,1,0,0,0,0,1,1,2,1,1,1,2,1,1,1,2,2
7375,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,2,1,0,0,0,1,0,2,0,0,1,2,1,1,1,1,2,1,0,1,1,0
7376,1,1,1,1,1,1,1,1,2,2,1,2,2,1,0,2,1,0,0,0,1,0,0,0,0,1,1,3,1,1,1,2,1,1,0,2,0
7377,1,1,1,1,1,1,1,1,2,2,1,2,2,1,1,0,1,1,0,3,1,2,3,2,0,1,1,3,1,0,1,1,1,1,1,2,0
